,country,Country_key,year,sex,age,population,suicides/100k pop,gdp_per_capita ($),generation,Happiness_Score
317,Antigua and Barbuda, ATG,1989,female,75+ years,1195,0.0,7407,G.I. Generation,
318,Antigua and Barbuda, ATG,1989,male,15-24 years,6927,0.0,7407,Generation X,
319,Antigua and Barbuda, ATG,1989,male,25-34 years,5835,0.0,7407,Boomers,
320,Antigua and Barbuda, ATG,1989,male,35-54 years,5862,0.0,7407,Silent,
321,Antigua and Barbuda, ATG,1989,male,5-14 years,6403,0.0,7407,Generation X,
322,Antigua and Barbuda, ATG,1989,male,55-74 years,2843,0.0,7407,G.I. Generation,
323,Antigua and Barbuda, ATG,1989,male,75+ years,676,0.0,7407,G.I. Generation,
324,Antigua and Barbuda, ATG,1990,male,35-54 years,5799,17.24,7744,Silent,
325,Antigua and Barbuda, ATG,1990,female,15-24 years,6827,0.0,7744,Generation X,
326,Antigua and Barbuda, ATG,1990,female,25-34 years,6172,0.0,7744,Boomers,
327,Antigua and Barbuda, ATG,1990,female,35-54 years,5895,0.0,7744,Silent,
328,Antigua and Barbuda, ATG,1990,female,5-14 years,6877,0.0,7744,Generation X,
329,Antigua and Barbuda, ATG,1990,female,55-74 years,3706,0.0,7744,G.I. Generation,
330,Antigua and Barbuda, ATG,1990,female,75+ years,1252,0.0,7744,G.I. Generation,
331,Antigua and Barbuda, ATG,1990,male,15-24 years,6598,0.0,7744,Generation X,
332,Antigua and Barbuda, ATG,1990,male,25-34 years,5937,0.0,7744,Boomers,
333,Antigua and Barbuda, ATG,1990,male,5-14 years,6611,0.0,7744,Generation X,
334,Antigua and Barbuda, ATG,1990,male,55-74 years,2902,0.0,7744,G.I. Generation,
335,Antigua and Barbuda, ATG,1990,male,75+ years,758,0.0,7744,G.I. Generation,
336,Antigua and Barbuda, ATG,1991,female,15-24 years,6595,0.0,7976,Generation X,
337,Antigua and Barbuda, ATG,1991,female,25-34 years,6396,0.0,7976,Boomers,
338,Antigua and Barbuda, ATG,1991,female,35-54 years,6198,0.0,7976,Boomers,
339,Antigua and Barbuda, ATG,1991,female,5-14 years,7089,0.0,7976,Millenials,
340,Antigua and Barbuda, ATG,1991,female,55-74 years,3665,0.0,7976,Silent,
341,Antigua and Barbuda, ATG,1991,female,75+ years,1293,0.0,7976,G.I. Generation,
342,Antigua and Barbuda, ATG,1991,male,15-24 years,6401,0.0,7976,Generation X,
343,Antigua and Barbuda, ATG,1991,male,25-34 years,6156,0.0,7976,Boomers,
344,Antigua and Barbuda, ATG,1991,male,35-54 years,6122,0.0,7976,Boomers,
345,Antigua and Barbuda, ATG,1991,male,5-14 years,6818,0.0,7976,Millenials,
346,Antigua and Barbuda, ATG,1991,male,55-74 years,2857,0.0,7976,Silent,
347,Antigua and Barbuda, ATG,1991,male,75+ years,804,0.0,7976,G.I. Generation,
348,Antigua and Barbuda, ATG,1992,female,15-24 years,6369,0.0,8087,Generation X,
349,Antigua and Barbuda, ATG,1992,female,25-34 years,6650,0.0,8087,Boomers,
350,Antigua and Barbuda, ATG,1992,female,35-54 years,6534,0.0,8087,Boomers,
351,Antigua and Barbuda, ATG,1992,female,5-14 years,7311,0.0,8087,Millenials,
352,Antigua and Barbuda, ATG,1992,female,55-74 years,3648,0.0,8087,Silent,
353,Antigua and Barbuda, ATG,1992,female,75+ years,1339,0.0,8087,G.I. Generation,
354,Antigua and Barbuda, ATG,1992,male,15-24 years,6221,0.0,8087,Generation X,
355,Antigua and Barbuda, ATG,1992,male,25-34 years,6409,0.0,8087,Boomers,
356,Antigua and Barbuda, ATG,1992,male,35-54 years,6497,0.0,8087,Boomers,
357,Antigua and Barbuda, ATG,1992,male,5-14 years,7059,0.0,8087,Millenials,
358,Antigua and Barbuda, ATG,1992,male,55-74 years,2851,0.0,8087,Silent,
359,Antigua and Barbuda, ATG,1992,male,75+ years,853,0.0,8087,G.I. Generation,
360,Antigua and Barbuda, ATG,1993,male,25-34 years,6668,15.0,8453,Boomers,
361,Antigua and Barbuda, ATG,1993,female,15-24 years,6182,0.0,8453,Generation X,
362,Antigua and Barbuda, ATG,1993,female,25-34 years,6914,0.0,8453,Boomers,
363,Antigua and Barbuda, ATG,1993,female,35-54 years,6917,0.0,8453,Boomers,
364,Antigua and Barbuda, ATG,1993,female,5-14 years,7529,0.0,8453,Millenials,
365,Antigua and Barbuda, ATG,1993,female,55-74 years,3662,0.0,8453,Silent,
366,Antigua and Barbuda, ATG,1993,female,75+ years,1386,0.0,8453,G.I. Generation,
367,Antigua and Barbuda, ATG,1993,male,15-24 years,6069,0.0,8453,Generation X,
368,Antigua and Barbuda, ATG,1993,male,35-54 years,6915,0.0,8453,Boomers,
369,Antigua and Barbuda, ATG,1993,male,5-14 years,7298,0.0,8453,Millenials,
370,Antigua and Barbuda, ATG,1993,male,55-74 years,2879,0.0,8453,Silent,
371,Antigua and Barbuda, ATG,1993,male,75+ years,896,0.0,8453,G.I. Generation,
372,Antigua and Barbuda, ATG,1994,female,15-24 years,6083,0.0,9062,Generation X,
373,Antigua and Barbuda, ATG,1994,female,25-34 years,7151,0.0,9062,Boomers,
374,Antigua and Barbuda, ATG,1994,female,35-54 years,7357,0.0,9062,Boomers,
375,Antigua and Barbuda, ATG,1994,female,5-14 years,7722,0.0,9062,Millenials,
376,Antigua and Barbuda, ATG,1994,female,55-74 years,3715,0.0,9062,Silent,
377,Antigua and Barbuda, ATG,1994,female,75+ years,1437,0.0,9062,G.I. Generation,
378,Antigua and Barbuda, ATG,1994,male,15-24 years,5976,0.0,9062,Generation X,
379,Antigua and Barbuda, ATG,1994,male,25-34 years,6886,0.0,9062,Boomers,
380,Antigua and Barbuda, ATG,1994,male,35-54 years,7359,0.0,9062,Boomers,
381,Antigua and Barbuda, ATG,1994,male,5-14 years,7494,0.0,9062,Millenials,
382,Antigua and Barbuda, ATG,1994,male,55-74 years,2935,0.0,9062,Silent,
383,Antigua and Barbuda, ATG,1994,male,75+ years,929,0.0,9062,G.I. Generation,
384,Antigua and Barbuda, ATG,1995,female,15-24 years,6099,0.0,8636,Generation X,
385,Antigua and Barbuda, ATG,1995,female,25-34 years,7333,0.0,8636,Generation X,
386,Antigua and Barbuda, ATG,1995,female,35-54 years,7851,0.0,8636,Boomers,
387,Antigua and Barbuda, ATG,1995,female,5-14 years,7885,0.0,8636,Millenials,
388,Antigua and Barbuda, ATG,1995,female,55-74 years,3808,0.0,8636,Silent,
389,Antigua and Barbuda, ATG,1995,female,75+ years,1488,0.0,8636,G.I. Generation,
390,Antigua and Barbuda, ATG,1995,male,15-24 years,5953,0.0,8636,Generation X,
391,Antigua and Barbuda, ATG,1995,male,25-34 years,7023,0.0,8636,Generation X,
392,Antigua and Barbuda, ATG,1995,male,35-54 years,7809,0.0,8636,Boomers,
393,Antigua and Barbuda, ATG,1995,male,5-14 years,7632,0.0,8636,Millenials,
394,Antigua and Barbuda, ATG,1995,male,55-74 years,3021,0.0,8636,Silent,
395,Antigua and Barbuda, ATG,1995,male,75+ years,944,0.0,8636,G.I. Generation,
396,Antigua and Barbuda, ATG,1998,female,15-24 years,6529,0.0,10078,Generation X,
397,Antigua and Barbuda, ATG,1998,female,25-34 years,8332,0.0,10078,Generation X,
398,Antigua and Barbuda, ATG,1998,female,35-54 years,9615,0.0,10078,Boomers,
399,Antigua and Barbuda, ATG,1998,female,5-14 years,8183,0.0,10078,Millenials,
400,Antigua and Barbuda, ATG,1998,female,55-74 years,3921,0.0,10078,Silent,
401,Antigua and Barbuda, ATG,1998,female,75+ years,1476,0.0,10078,G.I. Generation,
402,Antigua and Barbuda, ATG,1998,male,15-24 years,5916,0.0,10078,Generation X,
403,Antigua and Barbuda, ATG,1998,male,25-34 years,7294,0.0,10078,Generation X,
404,Antigua and Barbuda, ATG,1998,male,35-54 years,9086,0.0,10078,Boomers,
405,Antigua and Barbuda, ATG,1998,male,5-14 years,7706,0.0,10078,Millenials,
406,Antigua and Barbuda, ATG,1998,male,55-74 years,3213,0.0,10078,Silent,
407,Antigua and Barbuda, ATG,1998,male,75+ years,954,0.0,10078,G.I. Generation,
408,Antigua and Barbuda, ATG,1999,female,15-24 years,6589,0.0,10378,Generation X,
409,Antigua and Barbuda, ATG,1999,female,25-34 years,8526,0.0,10378,Generation X,
410,Antigua and Barbuda, ATG,1999,female,35-54 years,10311,0.0,10378,Boomers,
411,Antigua and Barbuda, ATG,1999,female,5-14 years,8314,0.0,10378,Millenials,
412,Antigua and Barbuda, ATG,1999,female,55-74 years,3968,0.0,10378,Silent,
413,Antigua and Barbuda, ATG,1999,female,75+ years,1451,0.0,10378,G.I. Generation,
414,Antigua and Barbuda, ATG,1999,male,15-24 years,5845,0.0,10378,Generation X,
415,Antigua and Barbuda, ATG,1999,male,25-34 years,7263,0.0,10378,Generation X,
416,Antigua and Barbuda, ATG,1999,male,35-54 years,9537,0.0,10378,Boomers,
417,Antigua and Barbuda, ATG,1999,male,5-14 years,7805,0.0,10378,Millenials,
418,Antigua and Barbuda, ATG,1999,male,55-74 years,3276,0.0,10378,Silent,
419,Antigua and Barbuda, ATG,1999,male,75+ years,947,0.0,10378,G.I. Generation,
420,Antigua and Barbuda, ATG,2000,male,55-74 years,3333,30.0,11021,Silent,
421,Antigua and Barbuda, ATG,2000,male,35-54 years,10033,9.97,11021,Boomers,
422,Antigua and Barbuda, ATG,2000,female,15-24 years,6616,0.0,11021,Generation X,
423,Antigua and Barbuda, ATG,2000,female,25-34 years,8595,0.0,11021,Generation X,
424,Antigua and Barbuda, ATG,2000,female,35-54 years,11040,0.0,11021,Boomers,
425,Antigua and Barbuda, ATG,2000,female,5-14 years,8439,0.0,11021,Millenials,
426,Antigua and Barbuda, ATG,2000,female,55-74 years,3986,0.0,11021,Silent,
427,Antigua and Barbuda, ATG,2000,female,75+ years,1413,0.0,11021,G.I. Generation,
428,Antigua and Barbuda, ATG,2000,male,15-24 years,5783,0.0,11021,Generation X,
429,Antigua and Barbuda, ATG,2000,male,25-34 years,7177,0.0,11021,Generation X,
430,Antigua and Barbuda, ATG,2000,male,5-14 years,7973,0.0,11021,Millenials,
431,Antigua and Barbuda, ATG,2000,male,75+ years,938,0.0,11021,G.I. Generation,
432,Antigua and Barbuda, ATG,2001,male,35-54 years,10281,19.45,10468,Boomers,
433,Antigua and Barbuda, ATG,2001,female,15-24 years,6902,0.0,10468,Millenials,
434,Antigua and Barbuda, ATG,2001,female,25-34 years,8425,0.0,10468,Generation X,
435,Antigua and Barbuda, ATG,2001,female,35-54 years,11402,0.0,10468,Boomers,
436,Antigua and Barbuda, ATG,2001,female,5-14 years,8428,0.0,10468,Millenials,
437,Antigua and Barbuda, ATG,2001,female,55-74 years,4037,0.0,10468,Silent,
438,Antigua and Barbuda, ATG,2001,female,75+ years,1487,0.0,10468,Silent,
439,Antigua and Barbuda, ATG,2001,male,15-24 years,6084,0.0,10468,Millenials,
440,Antigua and Barbuda, ATG,2001,male,25-34 years,7071,0.0,10468,Generation X,
441,Antigua and Barbuda, ATG,2001,male,5-14 years,7958,0.0,10468,Millenials,
442,Antigua and Barbuda, ATG,2001,male,55-74 years,3442,0.0,10468,Silent,
443,Antigua and Barbuda, ATG,2001,male,75+ years,980,0.0,10468,Silent,
444,Antigua and Barbuda, ATG,2002,female,15-24 years,7196,0.0,10499,Millenials,
445,Antigua and Barbuda, ATG,2002,female,25-34 years,8155,0.0,10499,Generation X,
446,Antigua and Barbuda, ATG,2002,female,35-54 years,11760,0.0,10499,Boomers,
447,Antigua and Barbuda, ATG,2002,female,5-14 years,8408,0.0,10499,Millenials,
448,Antigua and Barbuda, ATG,2002,female,55-74 years,4050,0.0,10499,Silent,
449,Antigua and Barbuda, ATG,2002,female,75+ years,1547,0.0,10499,Silent,
450,Antigua and Barbuda, ATG,2002,male,15-24 years,6416,0.0,10499,Millenials,
451,Antigua and Barbuda, ATG,2002,male,25-34 years,6921,0.0,10499,Generation X,
452,Antigua and Barbuda, ATG,2002,male,35-54 years,10604,0.0,10499,Boomers,
453,Antigua and Barbuda, ATG,2002,male,5-14 years,7980,0.0,10499,Millenials,
454,Antigua and Barbuda, ATG,2002,male,55-74 years,3527,0.0,10499,Silent,
455,Antigua and Barbuda, ATG,2002,male,75+ years,1024,0.0,10499,Silent,
456,Antigua and Barbuda, ATG,2003,male,55-74 years,3594,27.82,10878,Silent,
457,Antigua and Barbuda, ATG,2003,female,15-24 years,7454,0.0,10878,Millenials,
458,Antigua and Barbuda, ATG,2003,female,25-34 years,7831,0.0,10878,Generation X,
459,Antigua and Barbuda, ATG,2003,female,35-54 years,12129,0.0,10878,Boomers,
460,Antigua and Barbuda, ATG,2003,female,5-14 years,8423,0.0,10878,Millenials,
461,Antigua and Barbuda, ATG,2003,female,55-74 years,4054,0.0,10878,Silent,
462,Antigua and Barbuda, ATG,2003,female,75+ years,1583,0.0,10878,Silent,
463,Antigua and Barbuda, ATG,2003,male,15-24 years,6730,0.0,10878,Millenials,
464,Antigua and Barbuda, ATG,2003,male,25-34 years,6734,0.0,10878,Generation X,
465,Antigua and Barbuda, ATG,2003,male,35-54 years,10997,0.0,10878,Boomers,
466,Antigua and Barbuda, ATG,2003,male,5-14 years,8061,0.0,10878,Millenials,
467,Antigua and Barbuda, ATG,2003,male,75+ years,1068,0.0,10878,Silent,
468,Antigua and Barbuda, ATG,2004,male,55-74 years,3665,27.29,11535,Silent,
469,Antigua and Barbuda, ATG,2004,male,35-54 years,11406,8.77,11535,Boomers,
470,Antigua and Barbuda, ATG,2004,female,15-24 years,7648,0.0,11535,Millenials,
471,Antigua and Barbuda, ATG,2004,female,25-34 years,7531,0.0,11535,Generation X,
472,Antigua and Barbuda, ATG,2004,female,35-54 years,12492,0.0,11535,Boomers,
473,Antigua and Barbuda, ATG,2004,female,5-14 years,8488,0.0,11535,Millenials,
474,Antigua and Barbuda, ATG,2004,female,55-74 years,4088,0.0,11535,Silent,
475,Antigua and Barbuda, ATG,2004,female,75+ years,1590,0.0,11535,Silent,
476,Antigua and Barbuda, ATG,2004,male,15-24 years,6968,0.0,11535,Millenials,
477,Antigua and Barbuda, ATG,2004,male,25-34 years,6556,0.0,11535,Generation X,
478,Antigua and Barbuda, ATG,2004,male,5-14 years,8196,0.0,11535,Millenials,
479,Antigua and Barbuda, ATG,2004,male,75+ years,1094,0.0,11535,Silent,
480,Antigua and Barbuda, ATG,2005,female,15-24 years,7780,0.0,12649,Millenials,
481,Antigua and Barbuda, ATG,2005,female,25-34 years,7327,0.0,12649,Generation X,
482,Antigua and Barbuda, ATG,2005,female,35-54 years,12835,0.0,12649,Boomers,
483,Antigua and Barbuda, ATG,2005,female,5-14 years,8584,0.0,12649,Millenials,
484,Antigua and Barbuda, ATG,2005,female,55-74 years,4157,0.0,12649,Silent,
485,Antigua and Barbuda, ATG,2005,female,75+ years,1575,0.0,12649,Silent,
486,Antigua and Barbuda, ATG,2005,male,15-24 years,7113,0.0,12649,Millenials,
487,Antigua and Barbuda, ATG,2005,male,25-34 years,6444,0.0,12649,Generation X,
488,Antigua and Barbuda, ATG,2005,male,35-54 years,11778,0.0,12649,Boomers,
489,Antigua and Barbuda, ATG,2005,male,5-14 years,8358,0.0,12649,Millenials,
490,Antigua and Barbuda, ATG,2005,male,55-74 years,3748,0.0,12649,Silent,
491,Antigua and Barbuda, ATG,2005,male,75+ years,1110,0.0,12649,Silent,
492,Antigua and Barbuda, ATG,2006,female,15-24 years,7902,0.0,14114,Millenials,
493,Antigua and Barbuda, ATG,2006,female,25-34 years,7098,0.0,14114,Generation X,
494,Antigua and Barbuda, ATG,2006,female,35-54 years,13374,0.0,14114,Boomers,
495,Antigua and Barbuda, ATG,2006,female,5-14 years,8571,0.0,14114,Millenials,
496,Antigua and Barbuda, ATG,2006,female,55-74 years,4256,0.0,14114,Silent,
497,Antigua and Barbuda, ATG,2006,female,75+ years,1573,0.0,14114,Silent,
498,Antigua and Barbuda, ATG,2006,male,15-24 years,7239,0.0,14114,Millenials,
499,Antigua and Barbuda, ATG,2006,male,25-34 years,6319,0.0,14114,Generation X,
500,Antigua and Barbuda, ATG,2006,male,35-54 years,12202,0.0,14114,Boomers,
501,Antigua and Barbuda, ATG,2006,male,5-14 years,8485,0.0,14114,Millenials,
502,Antigua and Barbuda, ATG,2006,male,55-74 years,3847,0.0,14114,Silent,
503,Antigua and Barbuda, ATG,2006,male,75+ years,1107,0.0,14114,Silent,
504,Antigua and Barbuda, ATG,2007,male,35-54 years,12530,7.98,15775,Boomers,
505,Antigua and Barbuda, ATG,2007,female,15-24 years,8013,0.0,15775,Millenials,
506,Antigua and Barbuda, ATG,2007,female,25-34 years,6962,0.0,15775,Generation X,
507,Antigua and Barbuda, ATG,2007,female,35-54 years,13860,0.0,15775,Boomers,
508,Antigua and Barbuda, ATG,2007,female,5-14 years,8555,0.0,15775,Generation Z,
509,Antigua and Barbuda, ATG,2007,female,55-74 years,4400,0.0,15775,Silent,
510,Antigua and Barbuda, ATG,2007,female,75+ years,1568,0.0,15775,Silent,
511,Antigua and Barbuda, ATG,2007,male,15-24 years,7330,0.0,15775,Millenials,
512,Antigua and Barbuda, ATG,2007,male,25-34 years,6267,0.0,15775,Generation X,
513,Antigua and Barbuda, ATG,2007,male,5-14 years,8564,0.0,15775,Generation Z,
514,Antigua and Barbuda, ATG,2007,male,55-74 years,3988,0.0,15775,Silent,
515,Antigua and Barbuda, ATG,2007,male,75+ years,1094,0.0,15775,Silent,
516,Antigua and Barbuda, ATG,2008,female,15-24 years,8108,0.0,16238,Millenials,
517,Antigua and Barbuda, ATG,2008,female,25-34 years,6910,0.0,16238,Generation X,
518,Antigua and Barbuda, ATG,2008,female,35-54 years,14278,0.0,16238,Boomers,
519,Antigua and Barbuda, ATG,2008,female,5-14 years,8537,0.0,16238,Generation Z,
520,Antigua and Barbuda, ATG,2008,female,55-74 years,4587,0.0,16238,Silent,
521,Antigua and Barbuda, ATG,2008,female,75+ years,1567,0.0,16238,Silent,
522,Antigua and Barbuda, ATG,2008,male,15-24 years,7404,0.0,16238,Millenials,
523,Antigua and Barbuda, ATG,2008,male,25-34 years,6274,0.0,16238,Generation X,
524,Antigua and Barbuda, ATG,2008,male,35-54 years,12782,0.0,16238,Boomers,
525,Antigua and Barbuda, ATG,2008,male,5-14 years,8599,0.0,16238,Generation Z,
526,Antigua and Barbuda, ATG,2008,male,55-74 years,4158,0.0,16238,Silent,
527,Antigua and Barbuda, ATG,2008,male,75+ years,1069,0.0,16238,Silent,
528,Antigua and Barbuda, ATG,2009,female,15-24 years,8199,0.0,14335,Millenials,
529,Antigua and Barbuda, ATG,2009,female,25-34 years,6917,0.0,14335,Generation X,
530,Antigua and Barbuda, ATG,2009,female,35-54 years,14629,0.0,14335,Boomers,
531,Antigua and Barbuda, ATG,2009,female,5-14 years,8514,0.0,14335,Generation Z,
532,Antigua and Barbuda, ATG,2009,female,55-74 years,4793,0.0,14335,Silent,
533,Antigua and Barbuda, ATG,2009,female,75+ years,1571,0.0,14335,Silent,
534,Antigua and Barbuda, ATG,2009,male,15-24 years,7489,0.0,14335,Millenials,
535,Antigua and Barbuda, ATG,2009,male,25-34 years,6325,0.0,14335,Generation X,
536,Antigua and Barbuda, ATG,2009,male,35-54 years,12978,0.0,14335,Boomers,
537,Antigua and Barbuda, ATG,2009,male,5-14 years,8599,0.0,14335,Generation Z,
538,Antigua and Barbuda, ATG,2009,male,55-74 years,4349,0.0,14335,Silent,
539,Antigua and Barbuda, ATG,2009,male,75+ years,1042,0.0,14335,Silent,
540,Antigua and Barbuda, ATG,2012,female,15-24 years,8435,0.0,13657,Millenials,
541,Antigua and Barbuda, ATG,2012,female,25-34 years,7215,0.0,13657,Millenials,
542,Antigua and Barbuda, ATG,2012,female,35-54 years,15193,0.0,13657,Generation X,
543,Antigua and Barbuda, ATG,2012,female,5-14 years,8401,0.0,13657,Generation Z,
544,Antigua and Barbuda, ATG,2012,female,55-74 years,5512,0.0,13657,Boomers,
545,Antigua and Barbuda, ATG,2012,female,75+ years,1625,0.0,13657,Silent,
546,Antigua and Barbuda, ATG,2012,male,15-24 years,7893,0.0,13657,Millenials,
547,Antigua and Barbuda, ATG,2012,male,25-34 years,6629,0.0,13657,Millenials,
548,Antigua and Barbuda, ATG,2012,male,35-54 years,13280,0.0,13657,Generation X,
549,Antigua and Barbuda, ATG,2012,male,5-14 years,8475,0.0,13657,Generation Z,
550,Antigua and Barbuda, ATG,2012,male,55-74 years,4994,0.0,13657,Boomers,
551,Antigua and Barbuda, ATG,2012,male,75+ years,1051,0.0,13657,Silent,
552,Antigua and Barbuda, ATG,2013,female,15-24 years,8494,0.0,13287,Millenials,
553,Antigua and Barbuda, ATG,2013,female,25-34 years,7397,0.0,13287,Millenials,
554,Antigua and Barbuda, ATG,2013,female,35-54 years,15236,0.0,13287,Generation X,
555,Antigua and Barbuda, ATG,2013,female,5-14 years,8353,0.0,13287,Generation Z,
556,Antigua and Barbuda, ATG,2013,female,55-74 years,5787,0.0,13287,Boomers,
557,Antigua and Barbuda, ATG,2013,female,75+ years,1652,0.0,13287,Silent,
558,Antigua and Barbuda, ATG,2013,male,15-24 years,8061,0.0,13287,Millenials,
559,Antigua and Barbuda, ATG,2013,male,25-34 years,6782,0.0,13287,Millenials,
